file,line,text
[Translated to English] src/aszf.html,251,[Translated to English] és a fogyasztó között esetlegesen fennálló fogyasztói jogvita a tárgyalások során nem
[Translated to English] src/aszf.html,252,"[Translated to English] rendeződik, az alábbi jogérvényesítési lehetőségek állnak nyitva a fogyasztó számára:"
[Translated to English] src/aszf.html,254,"[Translated to English] <p class=""blueHead shiftRight nm"">Fogyasztóvédelmi eljárás</p>"
[Translated to English] src/aszf.html,256,[Translated to English] Panasztétel a fogyasztóvédelmi hatóságoknál. Amennyiben a fogyasztó fogyasztói jogainak
[Translated to English] src/aszf.html,257,"[Translated to English] megsértését észleli, jogosult panasszal fordulni a lakóhelye szerint illetékes"
[Translated to English] src/aszf.html,258,[Translated to English] fogyasztóvédelmi hatósághoz. A panasz elbírálását követően a hatóság dönt a
[Translated to English] src/aszf.html,259,[Translated to English] fogyasztóvédelmi eljárás lefolytatásáról. A fogyasztóvédelmi elsőfokú hatósági
[Translated to English] src/aszf.html,260,[Translated to English] feladatokat a fogyasztó lakóhelye szerint illetékes fővárosi és megyei kormányhivatalok
[Translated to English] src/aszf.html,261,"[Translated to English] látják el, ezek listája itt található: <a href=""http://www.kormanyhivatal.hu/"""
[Translated to English] src/aszf.html,264,"[Translated to English] <p class=""blueHead shiftRight nm"">Bírósági eljárás</p>"
[Translated to English] src/aszf.html,266,[Translated to English] Ügyfél jogosult a fogyasztói jogvitából származó követelésének bíróság előtti
[Translated to English] src/aszf.html,267,[Translated to English] érvényesítésére polgári eljárás keretében a Polgári Törvénykönyvről szóló 2013. évi V.
[Translated to English] src/aszf.html,268,"[Translated to English] törvény, valamint a Polgári Perrendtartásról szóló 2016. évi CXXX. törvény rendelkezései"
[Translated to English] src/aszf.html,272,"[Translated to English] <p class=""blueHead shiftRight nm"">Békéltető testületi eljárás</p>"
[Translated to English] src/aszf.html,274,"[Translated to English] Tájékoztatjuk, hogy Ön velünk szemben fogyasztói panasszal élhet. Amennyiben az Ön"
[Translated to English] src/aszf.html,275,"[Translated to English] fogyasztói panaszát elutasítjuk, úgy Ön jogosult az Ön lakóhelye vagy tartózkodási helye"
[Translated to English] src/aszf.html,276,[Translated to English] szerint illetékes Békéltető Testülethez is fordulni: a békéltető testület eljárása
[Translated to English] src/aszf.html,277,"[Translated to English] megindításának feltétele, hogy a fogyasztó az érintett vállalkozással közvetlenül"
[Translated to English] src/aszf.html,278,[Translated to English] megkísérelje a vitás ügy rendezését. Az eljárásra - a fogyasztó erre irányuló kérelme
[Translated to English] src/aszf.html,279,[Translated to English] alapján - az illetékes testület helyett a fogyasztó kérelmében megjelölt békéltető
[Translated to English] src/aszf.html,280,[Translated to English] testület illetékes.
[Translated to English] src/aszf.html,283,[Translated to English] A vállalkozást a békéltető testületi eljárásban együttműködési kötelezettség terheli.<br>
[Translated to English] src/aszf.html,285,[Translated to English] Ennek keretében fennáll a vállalkozásoknak a békéltető testület felhívására
[Translated to English] src/aszf.html,286,"[Translated to English] történő válaszirat megküldési kötelezettsége, továbbá kötelezettségként kerül rögzítésre"
[Translated to English] src/aszf.html,287,[Translated to English] a békéltető testület előtti megjelenési kötelezettség („meghallgatáson egyezség
[Translated to English] src/aszf.html,288,[Translated to English] létrehozatalára feljogosított személy részvételének biztosítása”).<br><br>
[Translated to English] src/aszf.html,289,[Translated to English] Amennyiben a vállalkozás székhelye vagy telephelye nem a területileg illetékes békéltető
[Translated to English] src/aszf.html,290,"[Translated to English] testületet működtető kamara szerinti megyébe van bejegyezve, a vállalkozás együttműködési"
[Translated to English] src/aszf.html,291,[Translated to English] kötelezettsége a fogyasztó igényének megfelelő írásbeli egyezségkötés lehetőségének
[Translated to English] src/aszf.html,292,[Translated to English] felajánlására terjed ki.<br><br>
[Translated to English] src/aszf.html,293,[Translated to English] A fenti együttműködési kötelezettség megszegése esetén a fogyasztóvédelmi hatóság
[Translated to English] src/aszf.html,295,"[Translated to English] jogsértő magatartása esetén kötelező bírságkiszabás alkalmazandó, bírságtól való"
[Translated to English] src/aszf.html,296,[Translated to English] eltekintésre nincs lehetőség. A fogyasztóvédelemről szóló törvény mellett módosításra
[Translated to English] src/aszf.html,297,"[Translated to English] került a kis- és középvállalkozásokról szóló törvény vonatkozó rendelkezése is, így a"
[Translated to English] src/aszf.html,298,[Translated to English] kis- és középvállalkozások esetén sem mellőzhető majd a bírság kiszabása.<br>
[Translated to English] src/aszf.html,299,[Translated to English] A bírság mértéke kis- és középvállalkozások esetén 15 ezer forinttól 500 ezer forintig
[Translated to English] src/aszf.html,300,"[Translated to English] terjedhet, míg a számviteli törvény hatálya alá tartozó, 100 millió forintot meghaladó"
[Translated to English] src/aszf.html,301,"[Translated to English] éves nettó árbevétellel rendelkező, nem kis- és középvállalkozás esetén 15 ezer"
[Translated to English] src/aszf.html,302,"[Translated to English] forinttól, a vállalkozás éves nettó árbevételének 5%-áig, de legfeljebb 500 millió"
[Translated to English] src/aszf.html,303,[Translated to English] forintig terjedhet. A kötelező bírság bevezetésével a jogalkotó a békéltető testületekkel
[Translated to English] src/aszf.html,304,"[Translated to English] való együttműködés nyomatékosítását, illetve a vállalkozásoknak a békéltető testületi"
[Translated to English] src/aszf.html,305,[Translated to English] eljárásban való aktív részvételének biztosítását célozza.<br><br>
[Translated to English] src/aszf.html,306,[Translated to English] A békéltető testület hatáskörébe tartozik a fogyasztói jogvita bírósági eljáráson kívüli
[Translated to English] src/aszf.html,307,"[Translated to English] rendezése. A békéltető testület feladata, hogy megkísérelje a fogyasztói jogvita"
[Translated to English] src/aszf.html,308,"[Translated to English] rendezése céljából egyezség létrehozását a felek között, ennek eredménytelensége esetén"
[Translated to English] src/aszf.html,309,"[Translated to English] az ügyben döntést hoz a fogyasztói jogok egyszerű, gyors, hatékony és költségkímélő"
[Translated to English] src/aszf.html,310,[Translated to English] érvényesítésének biztosítása érdekében. A békéltető testület a fogyasztó vagy a
[Translated to English] src/aszf.html,311,[Translated to English] vállalkozás kérésére tanácsot ad a fogyasztót megillető jogokkal és a fogyasztót terhelő
[Translated to English] src/aszf.html,312,[Translated to English] kötelezettségekkel kapcsolatban.<br><br>
[Translated to English] src/aszf.html,313,[Translated to English] A békéltető testület eljárása a fogyasztó kérelmére indul. A kérelmet a békéltető
[Translated to English] src/aszf.html,314,"[Translated to English] testület elnökéhez kell írásban benyújtani: az írásbeliség követelményének levél,"
[Translated to English] src/aszf.html,315,"[Translated to English] távirat, távgépíró vagy telefax útján, továbbá bármely egyéb olyan eszközzel is eleget"
[Translated to English] src/aszf.html,316,"[Translated to English] lehet tenni, amely a címzett számára lehetővé teszi a neki címzett adatoknak az adat"
[Translated to English] src/aszf.html,317,"[Translated to English] céljának megfelelő ideig történő tartós tárolását, és a tárolt adatok változatlan"
[Translated to English] src/aszf.html,318,[Translated to English] formában és tartalommal történő megjelenítését.<br><br>
[Translated to English] src/aszf.html,319,[Translated to English] A kérelemnek tartalmaznia kell a
[Translated to English] src/aszf.html,322,"[Translated to English] fogyasztó nevét, lakóhelyét vagy tartózkodási helyét"
[Translated to English] src/aszf.html,325,"[Translated to English] a fogyasztói jogvitával érintett vállalkozás nevét, székhelyét vagy érintett"
[Translated to English] src/aszf.html,326,[Translated to English] telephelyét
[Translated to English] src/aszf.html,329,[Translated to English] ha a fogyasztó az illetékességet az illetékes békéltető testület helyett kérelmezett
[Translated to English] src/aszf.html,330,[Translated to English] testület megjelölését
[Translated to English] src/aszf.html,333,"[Translated to English] a fogyasztó álláspontjának rövid leírását, az azt alátámasztó tényeket és azok"
[Translated to English] src/aszf.html,334,"[Translated to English] bizonyítékait,"
[Translated to English] src/aszf.html,337,"[Translated to English] a fogyasztó nyilatkozatát arról, hogy a fogyasztó az érintett vállalkozással"
[Translated to English] src/aszf.html,338,[Translated to English] közvetlenül megkísérelte a vitás ügy rendezését
[Translated to English] src/aszf.html,341,"[Translated to English] a fogyasztó nyilatkozatát arra nézve, hogy az ügyben más békéltető testület eljárását"
[Translated to English] src/aszf.html,342,"[Translated to English] nem kezdeményezte, közvetítői eljárás nem indult, keresetlevél beadására, illetve"
[Translated to English] src/aszf.html,343,[Translated to English] fizetési meghagyás kibocsátása iránti kérelemelőterjesztésére nem került sor
[Translated to English] src/aszf.html,346,[Translated to English] a testület döntésére irányuló indítványt
[Translated to English] src/aszf.html,352,"[Translated to English] A kérelemhez csatolni kell azt az okiratot, illetve annak másolatát (kivonatát), amelynek"
[Translated to English] src/aszf.html,353,"[Translated to English] tartalmára a fogyasztó bizonyítékként hivatkozik, így különösen a vállalkozás írásbeli"
[Translated to English] src/aszf.html,354,"[Translated to English] nyilatkozatát a panasz elutasításáról, ennek hiányában a fogyasztó rendelkezésére álló"
[Translated to English] src/aszf.html,355,[Translated to English] egyéb írásos bizonyítékot az előírt egyeztetés megkísérléséről.<br><br>
[Translated to English] src/aszf.html,357,"[Translated to English] Ha a fogyasztó meghatalmazott útján jár el, a kérelemhez csatolni kell a meghatalmazást."
[Translated to English] src/aszf.html,358,"[Translated to English] A Békéltető Testületekről bővebb információ itt érhető el: <a href=""http://www.bekeltetes.hu"" class=""blueLink"">http://www.bekeltetes.hu</a>"
[Translated to English] src/aszf.html,361,[Translated to English] területileg illetékes Békéltető Testületekről bővebb információ itt érhető
[Translated to English] src/aszf.html,369,[Translated to English] Az egyes területileg illetékes Békéltető Testületek elérhetőségei
[Translated to English] src/aszf.html,372,"[Translated to English] <b class=""blue gotham"">Baranya Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,373,"[Translated to English] <b>Cím:</b> 7625 Pécs, Majorossy I. u. 36.<br>"
[Translated to English] src/aszf.html,374,"[Translated to English] <b>Telefonszám:</b> <a class=""blueLink"" href=""tel:+360672507154"">06-72-507-154</a><br>"
[Translated to English] src/aszf.html,379,"[Translated to English] <b class=""blue gotham"">Bács-Kiskun Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,380,"[Translated to English] <b>Cím:</b> 6000 Kecskemét, Árpád krt. 4.<br>"
[Translated to English] src/aszf.html,381,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360676501500"" class=""blueLink"">06-76-501-500</a>,"
[Translated to English] src/aszf.html,394,"[Translated to English] <b class=""blue gotham"">Békés Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,395,"[Translated to English] <b>Cím:</b> 5600 Békéscsaba, Penza ltp. 5.<br>"
[Translated to English] src/aszf.html,396,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360666324976"" class=""blueLink"">06-66-324-976</a><br>"
[Translated to English] src/aszf.html,401,"[Translated to English] <b class=""blue gotham"">Borsod-Abaúj-Zemplén Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,402,"[Translated to English] <b>Cím:</b> 3525 Miskolc, Szentpáli u. 1.<br>"
[Translated to English] src/aszf.html,403,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360646501091"" class=""blueLink"">06-46-501-091</a>,"
[Translated to English] src/aszf.html,409,"[Translated to English] <b class=""blue gotham"">Budapesti Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,410,"[Translated to English] <b>Cím:</b> 1016 Budapest, Krisztina krt. 99. III. em. 310.<br>"
[Translated to English] src/aszf.html,411,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360614882131"" class=""blueLink"">06-1-488-2131</a><br>"
[Translated to English] src/aszf.html,419,"[Translated to English] <b class=""blue gotham"">Csongrád Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,420,"[Translated to English] <b>Cím:</b> 6721 Szeged, Párizsi krt. 8-12.<br>"
[Translated to English] src/aszf.html,421,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360662554250"" class=""blueLink"">06-62-554-250/118</a><br>"
[Translated to English] src/aszf.html,429,"[Translated to English] <b class=""blue gotham"">Fejér Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,430,"[Translated to English] <b>Cím:</b> 8000 Székesfehérvár, Hosszúsétatér 4-6.<br>"
[Translated to English] src/aszf.html,431,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360622510310"" class=""blueLink"">06-22-510-310</a><br>"
[Translated to English] src/aszf.html,436,"[Translated to English] <b class=""blue gotham"">Győr-Moson-Sopron Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,437,"[Translated to English] <b>Cím:</b> 9021 Győr, Szent István út 10/a.<br>"
[Translated to English] src/aszf.html,438,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360696520217"" class=""blueLink"">06-96-520-217</a><br>"
[Translated to English] src/aszf.html,446,"[Translated to English] <b class=""blue gotham"">Hajdú-Bihar Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,447,"[Translated to English] <b>Cím:</b> 4025 Debrecen, Vörösmarty u. 13-15.<br>"
[Translated to English] src/aszf.html,448,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360652500710"" class=""blueLink"">06-52-500-710</a><br>"
[Translated to English] src/aszf.html,456,"[Translated to English] <b class=""blue gotham"">Heves Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,457,"[Translated to English] <b>Cím:</b> 3300 Eger, Faiskola út 15.<br>"
[Translated to English] src/aszf.html,458,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360636429612"" class=""blueLink"">06-36-429-612</a><br>"
[Translated to English] src/aszf.html,466,"[Translated to English] <b class=""blue gotham"">Jász-Nagykun-Szolnok Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,467,"[Translated to English] <b>Cím:</b> 5000 Szolnok, Verseghy park 8. III. emelet 305-306.<br>"
[Translated to English] src/aszf.html,468,"[Translated to English] <b>Telefonszám:</b> 06-56-510-621, 06-20-373-2570"
[Translated to English] src/aszf.html,478,"[Translated to English] <b class=""blue gotham"">Komárom-Esztergom Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,479,"[Translated to English] <b>Cím:</b> 2800 Tatabánya, Fő tér 36.<br>"
[Translated to English] src/aszf.html,480,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360634513027"" class=""blueLink"">06-34-513-027</a><br>"
[Translated to English] src/aszf.html,486,"[Translated to English] <b class=""blue gotham"">Nógrád Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,487,"[Translated to English] <b>Cím:</b> 3100 Salgótarján, Alkotmány út 9/A.<br>"
[Translated to English] src/aszf.html,488,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360632520860"" class=""blueLink"">06-32-520-860</a><br>"
[Translated to English] src/aszf.html,493,"[Translated to English] <b class=""blue gotham"">Pest Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,494,"[Translated to English] <b>Cím:</b> 1119 Budapest, Etele út 59-61. II. emelet 240.<br>"
[Translated to English] src/aszf.html,495,"[Translated to English] <b>Levelezési cím:</b> 1364 Budapest, Pf.: 81<br>"
[Translated to English] src/aszf.html,496,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360612690703"" class=""blueLink"">06-1-269-0703</a><br>"
[Translated to English] src/aszf.html,502,"[Translated to English] <b class=""blue gotham"">Somogy Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,503,"[Translated to English] <b>Cím:</b> 7400 Kaposvár, Anna u.6.<br>"
[Translated to English] src/aszf.html,504,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360682501026"" class=""blueLink"">06-82-501-026</a><br>"
[Translated to English] src/aszf.html,510,"[Translated to English] <b class=""blue gotham"">Szabolcs-Szatmár-Bereg Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,511,"[Translated to English] <b>Cím:</b> 4400 Nyíregyháza, Széchenyi u. 2.<br>"
[Translated to English] src/aszf.html,512,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360642311544"" class=""blueLink"">06-42-311-544</a><br>"
[Translated to English] src/aszf.html,520,"[Translated to English] <b class=""blue gotham"">Tolna Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,521,"[Translated to English] <b>Cím:</b> 7100 Szekszárd, Arany J. u. 23-25. III. emelet<br>"
[Translated to English] src/aszf.html,522,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360674411661"" class=""blueLink"">06-74-411-661</a><br>"
[Translated to English] src/aszf.html,530,"[Translated to English] <b class=""blue gotham"">Vas Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,531,"[Translated to English] <b>Cím:</b> 9700 Szombathely, Honvéd tér 2.<br>"
[Translated to English] src/aszf.html,532,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360694312356"" class=""blueLink"">06-94-312-356</a><br>"
[Translated to English] src/aszf.html,540,"[Translated to English] <b class=""blue gotham"">Veszprém Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,541,"[Translated to English] <b>Cím:</b> 8200 Veszprém, Radnóti tér 1. földszint 116.<br>"
[Translated to English] src/aszf.html,542,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360688429008"" class=""blueLink"">06-88-429-008</a><br>"
[Translated to English] src/aszf.html,550,"[Translated to English] <b class=""gotham blue"">Zala Megyei Békéltető Testület</b><br>"
[Translated to English] src/aszf.html,551,"[Translated to English] <b>Cím:</b> 8900 Zalaegerszeg, Petőfi u. 24.<br>"
[Translated to English] src/aszf.html,552,"[Translated to English] <b>Telefonszám:</b> <a href=""tel:+360692550513"" class=""blueLink"">06-92-550-513</a><br>"
[Translated to English] src/aszf.html,561,"[Translated to English] <p class=""blueHead"">Online vitarendezési platform</a>"
[Translated to English] src/aszf.html,563,"[Translated to English] Az Európai Bizottság létrehozott egy honlapot, amelybe a fogyasztók beregisztrálhatnak,"
[Translated to English] src/aszf.html,564,"[Translated to English] így ezen keresztül lehetőségük nyílik arra, hogy online vásárláshoz kapcsolódó"
[Translated to English] src/aszf.html,565,"[Translated to English] jogvitáikat ezen keresztül rendezzék egy kérelem kitöltésével, elkerülve a bírósági"
[Translated to English] src/aszf.html,566,"[Translated to English] eljárást. Így a fogyasztók tudják érvényesíteni jogaikat anélkül, hogy például a távolság"
[Translated to English] src/aszf.html,567,[Translated to English] meggátolná őket ebben.<br><br>
[Translated to English] src/aszf.html,569,"[Translated to English] Ha Ön panaszt kíván tenni egy, az interneten vásárolt termékkel vagy szolgáltatással"
[Translated to English] src/aszf.html,570,"[Translated to English] kapcsolatban, és nem akar feltétlenül bírósághoz fordulni, igénybe veheti az online"
[Translated to English] src/aszf.html,571,"[Translated to English] vitarendezés eszközét. A portálon Ön és a kereskedő, akivel szemben panasszal élt,"
[Translated to English] src/aszf.html,572,[Translated to English] közösen kiválaszthatják a panasz kezelésével megbízni kívánt vitarendezési
[Translated to English] src/aszf.html,573,[Translated to English] testületet.<br><br>
[Translated to English] src/aszf.html,575,[Translated to English] Az online vitarendezési platform itt érhető
[Translated to English] src/aszf.html,582,"[Translated to English] <p class=""blueHead"">Szerzői jogok</a>"
[Translated to English] src/aszf.html,584,"[Translated to English] Az oldal teljes egésze, beleértve annak forráskódját és az azon található képeket,"
[Translated to English] src/aszf.html,585,"[Translated to English] szövegeket stb. <a href=""https://creativecommons.org/licenses/by/4.0/deed.hu"""
[Translated to English] src/aszf.html,587,[Translated to English] Nevezd meg! 4.0 Nemzetközi (CC BY 4.0)
[Translated to English] src/aszf.html,588,"[Translated to English] </a> licenc védi, ami lehetővé teszi az oldal teljes tartalmának felhasználását önkényes"
[Translated to English] src/aszf.html,589,[Translated to English] célokra amennyiben a felhasználó megadja az ehhez szükséges
[Translated to English] src/aszf.html,590,[Translated to English] kreditet a licencben definiált módon.<br><br>
[Translated to English] src/aszf.html,591,[Translated to English] Az oldal forráskódja az alábbi linken érhető el: <a
[Translated to English] src/aszf.html,597,"[Translated to English] <p class=""blueHead"">Részleges érvénytelenség, magatartási kódex</p>"
[Translated to English] src/aszf.html,599,"[Translated to English] Ha az ÁSZF valamely pontja jogilag hiányos vagy hatálytalan, attól még a szerződés"
[Translated to English] src/aszf.html,600,[Translated to English] további pontjai érvényben maradnak és a hatálytalan vagy hibás rész helyett a vonatkozó
[Translated to English] src/aszf.html,603,[Translated to English] Az Eladónak nincs a fogyasztókkal szembeni tisztességtelen kereskedelmi gyakorlat
[Translated to English] src/aszf.html,604,[Translated to English] tilalmáról szóló törvény szerinti magatartási kódexe.
[Translated to English] src/aszf.html,607,"[Translated to English] <p class=""blueHead"">A digitális adattartalom működése, műszaki védelmi intézkedések</p>"
[Translated to English] src/aszf.html,609,"[Translated to English] A weboldalon megjelenő adatokat szolgáltató szerverek elérhetősége évi 99,9% feletti."
[Translated to English] src/aszf.html,610,"[Translated to English] Rendszeresen mentés készül a teljes adattartalomról, így probléma esetén az eredeti"
[Translated to English] src/aszf.html,611,[Translated to English] adattartalom visszaállítható. A weboldalon megjelenő adatokat MySQL adatbázisban
[Translated to English] src/aszf.html,612,"[Translated to English] tároljuk. Az érzékeny adatok megfelelő erősségű titkosítással vannak tárolva,"
[Translated to English] src/aszf.html,613,[Translated to English] kódolásukhoz processzorba épített hardveres támogatást használunk.
[Translated to English] src/aszf.html,616,"[Translated to English] <p class=""blueHead"">A termékek lényeges tulajdonságaira vonatkozó tájékoztatás</a>"
[Translated to English] src/aszf.html,618,[Translated to English] A honlapon a megvásárolható termékek lényeges tulajdonságairól az egyes termékeknél
[Translated to English] src/aszf.html,619,[Translated to English] szereplő leírásokban adunk tájékoztatást.
[Translated to English] src/aszf.html,622,"[Translated to English] <p class=""blueHead"">Az adatbeviteli hibák javítása"
[Translated to English] src/aszf.html,625,[Translated to English] Önnek a megrendelés során a megrendelés véglegesítése előtt folyamatosan lehetősége van
[Translated to English] src/aszf.html,626,[Translated to English] az Ön által bevitt adatok módosítására (a böngészőben a vissza gombra kattintva az előző
[Translated to English] src/aszf.html,627,"[Translated to English] oldal nyílik meg, így akkor is javíthatóak a bevitt adatok, ha Ön már a következő oldalra"
[Translated to English] src/aszf.html,628,"[Translated to English] lépett). Felhívjuk a figyelmét, hogy az Ön felelőssége, hogy az Ön által megadott adatok"
[Translated to English] src/aszf.html,629,"[Translated to English] pontosan kerüljenek bevitelre, hiszen az Ön által megadott adatok alapján kerül"
[Translated to English] src/aszf.html,630,"[Translated to English] számlázásra, illetve szállításra a termék.<br><br>"
[Translated to English] src/aszf.html,631,"[Translated to English] Ön a megrendelésével tudomásul veszi, hogy az"
[Translated to English] src/aszf.html,632,"[Translated to English] Eladó jogosult az Ön hibás adatbeviteléből, a pontatlanul megadott adatokból eredő minden"
[Translated to English] src/aszf.html,633,[Translated to English] kárát és költségét Önre hárítani. Az Eladó a pontatlan adatbevitel alapján történő
[Translated to English] src/aszf.html,634,"[Translated to English] teljesítésért felelősségét kizárja. Felhívjuk a figyelmét arra, hogy a rosszul megadott"
[Translated to English] src/aszf.html,635,[Translated to English] e-mail cím vagy a postafiókhoz tartozó tárhely telítettsége a visszaigazolás
[Translated to English] src/aszf.html,636,[Translated to English] kézbesítésének hiányát eredményezheti és meggátolhatja a szerződés létrejöttét.
[Translated to English] src/aszf.html,638,"[Translated to English] <p class=""blueHead"">A honlap használata</p>"
[Translated to English] src/aszf.html,640,[Translated to English] A vásárlás regisztrációhoz kötött.
[Translated to English] src/aszf.html,642,"[Translated to English] <p class=""blueHead"">A vásárlás folyamata</p>"
[Translated to English] src/aszf.html,644,[Translated to English] A termékek kiválasztása
[Translated to English] src/aszf.html,647,"[Translated to English] A vásárlónak lehetősége van választani, illetve rendelni az áruház termékei közül. A"
[Translated to English] src/aszf.html,648,[Translated to English] vásárló a kiválasztott termékre kattintva megtekintheti annak bővebb ismertetőjét.
[Translated to English] src/aszf.html,649,[Translated to English] Vásárlási szándéka esetén a megvásárolni kívánt terméket a „Kosárba” gomb megnyomásával
[Translated to English] src/aszf.html,650,"[Translated to English] egy virtuális kosárba helyezi, vagy az azonnali vásárlás érdekében a „Vásárlás” gombra"
[Translated to English] src/aszf.html,651,[Translated to English] kattintva egyből a számlázási adatokat adhatja meg.<br><br>
[Translated to English] src/aszf.html,652,[Translated to English] A Kosár „Megtekintés” gombjára
[Translated to English] src/aszf.html,653,"[Translated to English] kattintva megtalálja a vásárlás során kosárba helyezett termékeket, valamint a számla"
[Translated to English] src/aszf.html,654,"[Translated to English] végösszegét és a szállítási költséget. Itt leellenőrizhetik rendelésük helyességét,"
[Translated to English] src/aszf.html,655,"[Translated to English] különös tekintettel az árakra és a mennyiségekre, melyeket igény szerint módosíthatnak,"
[Translated to English] src/aszf.html,656,[Translated to English] javíthatnak is. A kosár automatikusan kiszámítja a rendelés végösszegét.
[Translated to English] src/aszf.html,659,"[Translated to English] <p class=""shiftRight blueHead nm"">Fizetési és szállítási opciók, szállítási cím megadása</a>"
[Translated to English] src/aszf.html,661,"[Translated to English] Miután a termékek a kosárba kerültek, és a 'Kosár' gombra kattintott, ellenőrizheti a"
[Translated to English] src/aszf.html,662,"[Translated to English] kosarát, majd kattintson a 'Tovább a fizetéshez' gombra.<br><br>"
[Translated to English] src/aszf.html,663,"[Translated to English] A következő oldalon a számlázási és szállítási címét tudja megadni, majd a fizetés"
[Translated to English] src/aszf.html,664,[Translated to English] módját. Miután kiválasztotta az Ön számára legmegfelelőbb szállítási és fizetési
[Translated to English] src/aszf.html,665,"[Translated to English] opciókat, kattintson a ’Megrendelés’ gombra."
[Translated to English] src/aszf.html,668,"[Translated to English] <p class=""shiftRight blueHead nm"">A megrendelések feldolgozása és kiszállítása</p>"
[Translated to English] src/aszf.html,670,"[Translated to English] A megrendeléseket a lehető leghamarabb feldolgozzuk, és Ön kapni fog egy megerősítő"
[Translated to English] src/aszf.html,671,[Translated to English] e-mailt a megrendeléséről és a kiszállítás részleteiről.
[Translated to English] src/aszf.html,674,"[Translated to English] <p class=""shiftRight blueHead nm"">A rendelés véglegesítése (ajánlattétel)</p>"
[Translated to English] src/aszf.html,676,"[Translated to English] Amennyiben Ön meggyőződött arról, hogy a kosár tartalma megfelel az Ön által megrendelni"
[Translated to English] src/aszf.html,677,"[Translated to English] kívánt termékeknek, valamint az Ön adatai helyesen szerepelnek, úgy a „Megrendelés”"
[Translated to English] src/aszf.html,678,[Translated to English] gombra kattintva zárhatja le megrendelését. A honlapon közölt információk nem minősülnek
[Translated to English] src/aszf.html,679,[Translated to English] az Eladó részéről szerződés megkötésére vonatkozó ajánlatnak. A jelen ÁSZF hatálya alá
[Translated to English] src/aszf.html,680,[Translated to English] tartozó megrendelések esetén Ön minősül ajánlattevőnek.<br><br>
[Translated to English] src/aszf.html,681,"[Translated to English] Ön a „Megrendelés” gomb megnyomásával kifejezetten tudomásul veszi, hogy ajánlatát"
[Translated to English] src/aszf.html,682,"[Translated to English] megtettnek kell tekinteni, és nyilatkozata – az Eladó jelen ÁSZF szerinti visszaigazolása"
[Translated to English] src/aszf.html,683,[Translated to English] esetén - fizetési kötelezettséget von maga után. Önt az ajánlata 48 órás időtartamban
[Translated to English] src/aszf.html,684,[Translated to English] köti. Amennyiben az Ön ajánlatát a jelen általános szerződési feltételek szerint 48 órán
[Translated to English] src/aszf.html,685,"[Translated to English] belül nem igazolja vissza az Eladó, Ön mentesül az ajánlati kötöttsége alól."
[Translated to English] src/aszf.html,688,"[Translated to English] <p class=""shiftRight blueHead nm"">Rendelés feldolgozása, a szerződés létrejötte</p>"
[Translated to English] src/aszf.html,690,[Translated to English] A rendelések feldolgozása két lépcsőben történik. Önnek bármilyen időpontban lehetősége
[Translated to English] src/aszf.html,691,"[Translated to English] van a megrendelés leadására. A rendelésről először egy automata visszajelzést kap, ami"
[Translated to English] src/aszf.html,692,"[Translated to English] csak annak tényét rögzíti, hogy az Ön megrendelése a honlapon keresztül megérkezett, de"
