file,line,text
[English Translation] src/aszf.html,186,"[English Translation] vallalkozasnak, illetve a vallalkozas erdekeben vagy javara eljaro szemelynek az aru"
[English Translation] src/aszf.html,187,"[English Translation] fogyasztok reszere torteno forgalmazasaval, illetve ertekesitesevel kozvetlen"
[English Translation] src/aszf.html,188,"[English Translation] kapcsolatban allo magatartasara, tevekenysegere vagy mulasztasara vonatkozik."
[English Translation] src/aszf.html,189,"[English Translation] A szobeli panaszt a vallalkozas koteles azonnal megvizsgalni, es szukseg szerint"
[English Translation] src/aszf.html,191,"[English Translation] Ha a fogyaszto a panasz kezelesevel nem ert egyet, vagy a panasz azonnali"
[English Translation] src/aszf.html,192,"[English Translation] kivizsgalasa nem lehetseges, a vallalkozas a panaszrol es az azzal kapcsolatos"
[English Translation] src/aszf.html,193,"[English Translation] allaspontjarol haladektalanul koteles jegyzokonyvet felvenni, es annak egy masolati"
[English Translation] src/aszf.html,194,[English Translation] peldanyat szemelyesen kozolt szobeli panasz eseten helyben a fogyasztonak atadni.
[English Translation] src/aszf.html,195,[English Translation] Telefonon vagy egyeb elektronikus hirkozlesi szolgaltatas felhasznalasaval kozolt szobeli
[English Translation] src/aszf.html,196,[English Translation] panasz eseten a fogyasztonak legkesobb 30 napon belul - az irasbeli panaszra adott
[English Translation] src/aszf.html,197,[English Translation] valaszra vonatkozo eloirasoknak megfeleloen - az erdemi valasszal egyidejuleg megkuldeni.
[English Translation] src/aszf.html,199,[English Translation] Egyebekben pedig az irasbeli panaszra vonatkozoan az alabbiak szerint koteles eljarni. Az
[English Translation] src/aszf.html,200,[English Translation] irasbeli panaszt a vallalkozas - ha az Europai Unio kozvetlenul alkalmazando jogi aktusa
[English Translation] src/aszf.html,201,[English Translation] elteroen nem rendelkezik - a beerkezeset kovetoen harminc napon belul koteles irasban
[English Translation] src/aszf.html,202,[English Translation] erdemben megvalaszolni es intezkedni annak kozlese irant. Ennel rovidebb hataridot
[English Translation] src/aszf.html,204,[English Translation] A panaszt elutasito allaspontjat a
[English Translation] src/aszf.html,205,[English Translation] vallalkozas indokolni koteles. A telefonon vagy elektronikus hirkozlesi szolgaltatas
[English Translation] src/aszf.html,206,[English Translation] felhasznalasaval kozolt szobeli panaszt a vallalkozas koteles egyedi azonositoszammal
[English Translation] src/aszf.html,207,[English Translation] ellatni.
[English Translation] src/aszf.html,209,[English Translation] A panaszrol felvett jegyzokonyvnek tartalmaznia kell az alabbiakat:
[English Translation] src/aszf.html,212,"[English Translation] a fogyaszto neve, lakcime"
[English Translation] src/aszf.html,215,"[English Translation] a panasz eloterjesztesenek helye, ideje, modja"
[English Translation] src/aszf.html,218,"[English Translation] a fogyaszto panaszanak reszletes leirasa, a fogyaszto altal bemutatott iratok,"
[English Translation] src/aszf.html,219,[English Translation] dokumentumok es egyeb bizonyitekok jegyzeke
[English Translation] src/aszf.html,222,"[English Translation] a vallalkozas nyilatkozata a fogyaszto panaszaval kapcsolatos allaspontjarol,"
[English Translation] src/aszf.html,223,[English Translation] amennyiben a panasz azonnali kivizsgalasa lehetseges
[English Translation] src/aszf.html,226,[English Translation] a jegyzokonyvet felvevo szemely es - telefonon vagy egyeb elektronikus hirkozlesi
[English Translation] src/aszf.html,227,[English Translation] szolgaltatas felhasznalasaval kozolt szobeli panasz kivetelevel - a fogyaszto
[English Translation] src/aszf.html,231,"[English Translation] a jegyzokonyv felvetelenek helye, ideje"
[English Translation] src/aszf.html,234,[English Translation] telefonon vagy egyeb elektronikus hirkozlesi szolgaltatas felhasznalasaval kozolt
[English Translation] src/aszf.html,235,[English Translation] szobeli panasz eseten a panasz egyedi azonositoszama.
[English Translation] src/aszf.html,238,[English Translation] A vallalkozas a panaszrol felvett jegyzokonyvet es a valasz masolati peldanyat ot
[English Translation] src/aszf.html,239,"[English Translation] evig koteles megorizni, es azt az ellenorzo hatosagoknak keresukre bemutatni."
[English Translation] src/aszf.html,243,[English Translation] A panasz elutasitasa eseten a vallalkozas koteles a fogyasztot irasban tajekoztatni
[English Translation] src/aszf.html,244,"[English Translation] arrol, hogy panaszaval - annak jellege szerint - mely hatosag vagy bekelteto testulet"
[English Translation] src/aszf.html,245,[English Translation] eljarasat kezdemenyezheti. A tajekoztatasnak tartalmaznia kell tovabba az illetekes
[English Translation] src/aszf.html,246,"[English Translation] hatosag, illetve a fogyaszto lakohelye vagy tartozkodasi helye szerinti bekelteto"
[English Translation] src/aszf.html,247,"[English Translation] testulet szekhelyet, telefonos es internetes elerhetoseget, valamint levelezesi cimet. A"
[English Translation] src/aszf.html,248,"[English Translation] tajekoztatasnak arra is ki kell terjednie, hogy a vallalkozas a fogyasztoi jogvita"
[English Translation] src/aszf.html,249,[English Translation] rendezese erdekeben igenybe veszi-e a bekelteto testuleti eljarast.<br>
[English Translation] src/aszf.html,250,[English Translation] Amennyiben az Elado
[English Translation] src/aszf.html,251,[English Translation] es a fogyaszto kozott esetlegesen fennallo fogyasztoi jogvita a targyalasok soran nem
[English Translation] src/aszf.html,252,"[English Translation] rendezodik, az alabbi jogervenyesitesi lehetosegek allnak nyitva a fogyaszto szamara:"
[English Translation] src/aszf.html,254,"[English Translation] <p class=""blueHead shiftRight nm"">Fogyasztovedelmi eljaras</p>"
[English Translation] src/aszf.html,256,[English Translation] Panasztetel a fogyasztovedelmi hatosagoknal. Amennyiben a fogyaszto fogyasztoi jogainak
[English Translation] src/aszf.html,257,"[English Translation] megserteset eszleli, jogosult panasszal fordulni a lakohelye szerint illetekes"
[English Translation] src/aszf.html,258,[English Translation] fogyasztovedelmi hatosaghoz. A panasz elbiralasat kovetoen a hatosag dont a
[English Translation] src/aszf.html,259,[English Translation] fogyasztovedelmi eljaras lefolytatasarol. A fogyasztovedelmi elsofoku hatosagi
[English Translation] src/aszf.html,260,[English Translation] feladatokat a fogyaszto lakohelye szerint illetekes fovarosi es megyei kormanyhivatalok
[English Translation] src/aszf.html,261,"[English Translation] latjak el, ezek listaja itt talalhato: <a href=""http://www.kormanyhivatal.hu/"""
[English Translation] src/aszf.html,264,"[English Translation] <p class=""blueHead shiftRight nm"">Birosagi eljaras</p>"
[English Translation] src/aszf.html,266,[English Translation] Ugyfel jogosult a fogyasztoi jogvitabol szarmazo kovetelesenek birosag elotti
[English Translation] src/aszf.html,267,[English Translation] ervenyesitesere polgari eljaras kereteben a Polgari Torvenykonyvrol szolo 2013. evi V.
[English Translation] src/aszf.html,268,"[English Translation] torveny, valamint a Polgari Perrendtartasrol szolo 2016. evi CXXX. torveny rendelkezesei"
[English Translation] src/aszf.html,272,"[English Translation] <p class=""blueHead shiftRight nm"">Bekelteto testuleti eljaras</p>"
[English Translation] src/aszf.html,274,"[English Translation] Tajekoztatjuk, hogy On velunk szemben fogyasztoi panasszal elhet. Amennyiben az On"
[English Translation] src/aszf.html,275,"[English Translation] fogyasztoi panaszat elutasitjuk, ugy On jogosult az On lakohelye vagy tartozkodasi helye"
[English Translation] src/aszf.html,276,[English Translation] szerint illetekes Bekelteto Testulethez is fordulni: a bekelteto testulet eljarasa
[English Translation] src/aszf.html,277,"[English Translation] meginditasanak feltetele, hogy a fogyaszto az erintett vallalkozassal kozvetlenul"
[English Translation] src/aszf.html,278,[English Translation] megkiserelje a vitas ugy rendezeset. Az eljarasra - a fogyaszto erre iranyulo kerelme
[English Translation] src/aszf.html,279,[English Translation] alapjan - az illetekes testulet helyett a fogyaszto kerelmeben megjelolt bekelteto
[English Translation] src/aszf.html,280,[English Translation] testulet illetekes.
[English Translation] src/aszf.html,283,[English Translation] A vallalkozast a bekelteto testuleti eljarasban egyuttmukodesi kotelezettseg terheli.<br>
[English Translation] src/aszf.html,285,[English Translation] Ennek kereteben fennall a vallalkozasoknak a bekelteto testulet felhivasara
[English Translation] src/aszf.html,286,"[English Translation] torteno valaszirat megkuldesi kotelezettsege, tovabba kotelezettsegkent kerul rogzitesre"
[English Translation] src/aszf.html,287,[English Translation] a bekelteto testulet elotti megjelenesi kotelezettseg (meghallgatason egyezseg
[English Translation] src/aszf.html,288,[English Translation] letrehozatalara feljogositott szemely reszvetelenek biztositasa).<br><br>
[English Translation] src/aszf.html,289,[English Translation] Amennyiben a vallalkozas szekhelye vagy telephelye nem a teruletileg illetekes bekelteto
[English Translation] src/aszf.html,290,"[English Translation] testuletet mukodteto kamara szerinti megyebe van bejegyezve, a vallalkozas egyuttmukodesi"
[English Translation] src/aszf.html,291,[English Translation] kotelezettsege a fogyaszto igenyenek megfelelo irasbeli egyezsegkotes lehetosegenek
[English Translation] src/aszf.html,292,[English Translation] felajanlasara terjed ki.<br><br>
[English Translation] src/aszf.html,293,[English Translation] A fenti egyuttmukodesi kotelezettseg megszegese eseten a fogyasztovedelmi hatosag
[English Translation] src/aszf.html,295,"[English Translation] jogserto magatartasa eseten kotelezo birsagkiszabas alkalmazando, birsagtol valo"
[English Translation] src/aszf.html,296,[English Translation] eltekintesre nincs lehetoseg. A fogyasztovedelemrol szolo torveny mellett modositasra
[English Translation] src/aszf.html,297,"[English Translation] kerult a kis- es kozepvallalkozasokrol szolo torveny vonatkozo rendelkezese is, igy a"
[English Translation] src/aszf.html,298,[English Translation] kis- es kozepvallalkozasok eseten sem mellozheto majd a birsag kiszabasa.<br>
[English Translation] src/aszf.html,299,[English Translation] A birsag merteke kis- es kozepvallalkozasok eseten 15 ezer forinttol 500 ezer forintig
[English Translation] src/aszf.html,300,"[English Translation] terjedhet, mig a szamviteli torveny hatalya ala tartozo, 100 millio forintot meghalado"
[English Translation] src/aszf.html,301,"[English Translation] eves netto arbevetellel rendelkezo, nem kis- es kozepvallalkozas eseten 15 ezer"
[English Translation] src/aszf.html,302,"[English Translation] forinttol, a vallalkozas eves netto arbevetelenek 5%-aig, de legfeljebb 500 millio"
[English Translation] src/aszf.html,303,[English Translation] forintig terjedhet. A kotelezo birsag bevezetesevel a jogalkoto a bekelteto testuletekkel
[English Translation] src/aszf.html,304,"[English Translation] valo egyuttmukodes nyomatekositasat, illetve a vallalkozasoknak a bekelteto testuleti"
[English Translation] src/aszf.html,305,[English Translation] eljarasban valo aktiv reszvetelenek biztositasat celozza.<br><br>
[English Translation] src/aszf.html,306,[English Translation] A bekelteto testulet hataskorebe tartozik a fogyasztoi jogvita birosagi eljarason kivuli
[English Translation] src/aszf.html,307,"[English Translation] rendezese. A bekelteto testulet feladata, hogy megkiserelje a fogyasztoi jogvita"
[English Translation] src/aszf.html,308,"[English Translation] rendezese celjabol egyezseg letrehozasat a felek kozott, ennek eredmenytelensege eseten"
[English Translation] src/aszf.html,309,"[English Translation] az ugyben dontest hoz a fogyasztoi jogok egyszeru, gyors, hatekony es koltsegkimelo"
[English Translation] src/aszf.html,310,[English Translation] ervenyesitesenek biztositasa erdekeben. A bekelteto testulet a fogyaszto vagy a
[English Translation] src/aszf.html,311,[English Translation] vallalkozas keresere tanacsot ad a fogyasztot megilleto jogokkal es a fogyasztot terhelo
[English Translation] src/aszf.html,312,[English Translation] kotelezettsegekkel kapcsolatban.<br><br>
[English Translation] src/aszf.html,313,[English Translation] A bekelteto testulet eljarasa a fogyaszto kerelmere indul. A kerelmet a bekelteto
[English Translation] src/aszf.html,314,"[English Translation] testulet elnokehez kell irasban benyujtani: az irasbeliseg kovetelmenyenek level,"
[English Translation] src/aszf.html,315,"[English Translation] tavirat, tavgepiro vagy telefax utjan, tovabba barmely egyeb olyan eszkozzel is eleget"
[English Translation] src/aszf.html,316,"[English Translation] lehet tenni, amely a cimzett szamara lehetove teszi a neki cimzett adatoknak az adat"
[English Translation] src/aszf.html,317,"[English Translation] celjanak megfelelo ideig torteno tartos tarolasat, es a tarolt adatok valtozatlan"
[English Translation] src/aszf.html,318,[English Translation] formaban es tartalommal torteno megjeleniteset.<br><br>
[English Translation] src/aszf.html,319,[English Translation] A kerelemnek tartalmaznia kell a
[English Translation] src/aszf.html,322,"[English Translation] fogyaszto nevet, lakohelyet vagy tartozkodasi helyet"
[English Translation] src/aszf.html,325,"[English Translation] a fogyasztoi jogvitaval erintett vallalkozas nevet, szekhelyet vagy erintett"
[English Translation] src/aszf.html,326,[English Translation] telephelyet
[English Translation] src/aszf.html,329,[English Translation] ha a fogyaszto az illetekesseget az illetekes bekelteto testulet helyett kerelmezett
[English Translation] src/aszf.html,330,[English Translation] testulet megjeloleset
[English Translation] src/aszf.html,333,"[English Translation] a fogyaszto allaspontjanak rovid leirasat, az azt alatamaszto tenyeket es azok"
[English Translation] src/aszf.html,334,"[English Translation] bizonyitekait,"
[English Translation] src/aszf.html,337,"[English Translation] a fogyaszto nyilatkozatat arrol, hogy a fogyaszto az erintett vallalkozassal"
[English Translation] src/aszf.html,338,[English Translation] kozvetlenul megkiserelte a vitas ugy rendezeset
[English Translation] src/aszf.html,341,"[English Translation] a fogyaszto nyilatkozatat arra nezve, hogy az ugyben mas bekelteto testulet eljarasat"
[English Translation] src/aszf.html,342,"[English Translation] nem kezdemenyezte, kozvetitoi eljaras nem indult, keresetlevel beadasara, illetve"
[English Translation] src/aszf.html,343,[English Translation] fizetesi meghagyas kibocsatasa iranti kerelemeloterjesztesere nem kerult sor
[English Translation] src/aszf.html,346,[English Translation] a testulet dontesere iranyulo inditvanyt
[English Translation] src/aszf.html,352,"[English Translation] A kerelemhez csatolni kell azt az okiratot, illetve annak masolatat (kivonatat), amelynek"
[English Translation] src/aszf.html,353,"[English Translation] tartalmara a fogyaszto bizonyitekkent hivatkozik, igy kulonosen a vallalkozas irasbeli"
[English Translation] src/aszf.html,354,"[English Translation] nyilatkozatat a panasz elutasitasarol, ennek hianyaban a fogyaszto rendelkezesere allo"
[English Translation] src/aszf.html,355,[English Translation] egyeb irasos bizonyitekot az eloirt egyeztetes megkiserleserol.<br><br>
[English Translation] src/aszf.html,357,"[English Translation] Ha a fogyaszto meghatalmazott utjan jar el, a kerelemhez csatolni kell a meghatalmazast."
[English Translation] src/aszf.html,358,"[English Translation] A Bekelteto Testuletekrol bovebb informacio itt erheto el: <a href=""http://www.bekeltetes.hu"" class=""blueLink"">http://www.bekeltetes.hu</a>"
[English Translation] src/aszf.html,361,[English Translation] teruletileg illetekes Bekelteto Testuletekrol bovebb informacio itt erheto
[English Translation] src/aszf.html,369,[English Translation] Az egyes teruletileg illetekes Bekelteto Testuletek elerhetosegei
[English Translation] src/aszf.html,372,"[English Translation] <b class=""blue gotham"">Baranya Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,373,"[English Translation] <b>Cim:</b> 7625 Pecs, Majorossy I. u. 36.<br>"
[English Translation] src/aszf.html,374,"[English Translation] <b>Telefonszam:</b> <a class=""blueLink"" href=""tel:+360672507154"">06-72-507-154</a><br>"
[English Translation] src/aszf.html,379,"[English Translation] <b class=""blue gotham"">Bacs-Kiskun Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,380,"[English Translation] <b>Cim:</b> 6000 Kecskemet, Arpad krt. 4.<br>"
[English Translation] src/aszf.html,381,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360676501500"" class=""blueLink"">06-76-501-500</a>,"
[English Translation] src/aszf.html,394,"[English Translation] <b class=""blue gotham"">Bekes Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,395,"[English Translation] <b>Cim:</b> 5600 Bekescsaba, Penza ltp. 5.<br>"
[English Translation] src/aszf.html,396,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360666324976"" class=""blueLink"">06-66-324-976</a><br>"
[English Translation] src/aszf.html,401,"[English Translation] <b class=""blue gotham"">Borsod-Abauj-Zemplen Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,402,"[English Translation] <b>Cim:</b> 3525 Miskolc, Szentpali u. 1.<br>"
[English Translation] src/aszf.html,403,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360646501091"" class=""blueLink"">06-46-501-091</a>,"
[English Translation] src/aszf.html,409,"[English Translation] <b class=""blue gotham"">Budapesti Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,410,"[English Translation] <b>Cim:</b> 1016 Budapest, Krisztina krt. 99. III. em. 310.<br>"
[English Translation] src/aszf.html,411,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360614882131"" class=""blueLink"">06-1-488-2131</a><br>"
[English Translation] src/aszf.html,419,"[English Translation] <b class=""blue gotham"">Csongrad Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,420,"[English Translation] <b>Cim:</b> 6721 Szeged, Parizsi krt. 8-12.<br>"
[English Translation] src/aszf.html,421,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360662554250"" class=""blueLink"">06-62-554-250/118</a><br>"
[English Translation] src/aszf.html,429,"[English Translation] <b class=""blue gotham"">Fejer Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,430,"[English Translation] <b>Cim:</b> 8000 Szekesfehervar, Hosszusetater 4-6.<br>"
[English Translation] src/aszf.html,431,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360622510310"" class=""blueLink"">06-22-510-310</a><br>"
[English Translation] src/aszf.html,436,"[English Translation] <b class=""blue gotham"">Gyor-Moson-Sopron Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,437,"[English Translation] <b>Cim:</b> 9021 Gyor, Szent Istvan ut 10/a.<br>"
[English Translation] src/aszf.html,438,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360696520217"" class=""blueLink"">06-96-520-217</a><br>"
[English Translation] src/aszf.html,446,"[English Translation] <b class=""blue gotham"">Hajdu-Bihar Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,447,"[English Translation] <b>Cim:</b> 4025 Debrecen, Vorosmarty u. 13-15.<br>"
[English Translation] src/aszf.html,448,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360652500710"" class=""blueLink"">06-52-500-710</a><br>"
[English Translation] src/aszf.html,456,"[English Translation] <b class=""blue gotham"">Heves Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,457,"[English Translation] <b>Cim:</b> 3300 Eger, Faiskola ut 15.<br>"
[English Translation] src/aszf.html,458,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360636429612"" class=""blueLink"">06-36-429-612</a><br>"
[English Translation] src/aszf.html,466,"[English Translation] <b class=""blue gotham"">Jasz-Nagykun-Szolnok Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,467,"[English Translation] <b>Cim:</b> 5000 Szolnok, Verseghy park 8. III. emelet 305-306.<br>"
[English Translation] src/aszf.html,468,"[English Translation] <b>Telefonszam:</b> 06-56-510-621, 06-20-373-2570"
[English Translation] src/aszf.html,478,"[English Translation] <b class=""blue gotham"">Komarom-Esztergom Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,479,"[English Translation] <b>Cim:</b> 2800 Tatabanya, Fo ter 36.<br>"
[English Translation] src/aszf.html,480,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360634513027"" class=""blueLink"">06-34-513-027</a><br>"
[English Translation] src/aszf.html,486,"[English Translation] <b class=""blue gotham"">Nograd Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,487,"[English Translation] <b>Cim:</b> 3100 Salgotarjan, Alkotmany ut 9/A.<br>"
[English Translation] src/aszf.html,488,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360632520860"" class=""blueLink"">06-32-520-860</a><br>"
[English Translation] src/aszf.html,493,"[English Translation] <b class=""blue gotham"">Pest Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,494,"[English Translation] <b>Cim:</b> 1119 Budapest, Etele ut 59-61. II. emelet 240.<br>"
[English Translation] src/aszf.html,495,"[English Translation] <b>Levelezesi cim:</b> 1364 Budapest, Pf.: 81<br>"
[English Translation] src/aszf.html,496,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360612690703"" class=""blueLink"">06-1-269-0703</a><br>"
[English Translation] src/aszf.html,502,"[English Translation] <b class=""blue gotham"">Somogy Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,503,"[English Translation] <b>Cim:</b> 7400 Kaposvar, Anna u.6.<br>"
[English Translation] src/aszf.html,504,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360682501026"" class=""blueLink"">06-82-501-026</a><br>"
[English Translation] src/aszf.html,510,"[English Translation] <b class=""blue gotham"">Szabolcs-Szatmar-Bereg Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,511,"[English Translation] <b>Cim:</b> 4400 Nyiregyhaza, Szechenyi u. 2.<br>"
[English Translation] src/aszf.html,512,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360642311544"" class=""blueLink"">06-42-311-544</a><br>"
[English Translation] src/aszf.html,520,"[English Translation] <b class=""blue gotham"">Tolna Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,521,"[English Translation] <b>Cim:</b> 7100 Szekszard, Arany J. u. 23-25. III. emelet<br>"
[English Translation] src/aszf.html,522,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360674411661"" class=""blueLink"">06-74-411-661</a><br>"
[English Translation] src/aszf.html,530,"[English Translation] <b class=""blue gotham"">Vas Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,531,"[English Translation] <b>Cim:</b> 9700 Szombathely, Honved ter 2.<br>"
[English Translation] src/aszf.html,532,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360694312356"" class=""blueLink"">06-94-312-356</a><br>"
[English Translation] src/aszf.html,540,"[English Translation] <b class=""blue gotham"">Veszprem Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,541,"[English Translation] <b>Cim:</b> 8200 Veszprem, Radnoti ter 1. foldszint 116.<br>"
[English Translation] src/aszf.html,542,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360688429008"" class=""blueLink"">06-88-429-008</a><br>"
[English Translation] src/aszf.html,550,"[English Translation] <b class=""gotham blue"">Zala Megyei Bekelteto Testulet</b><br>"
[English Translation] src/aszf.html,551,"[English Translation] <b>Cim:</b> 8900 Zalaegerszeg, Petofi u. 24.<br>"
[English Translation] src/aszf.html,552,"[English Translation] <b>Telefonszam:</b> <a href=""tel:+360692550513"" class=""blueLink"">06-92-550-513</a><br>"
[English Translation] src/aszf.html,561,"[English Translation] <p class=""blueHead"">Online vitarendezesi platform</a>"
[English Translation] src/aszf.html,563,"[English Translation] Az Europai Bizottsag letrehozott egy honlapot, amelybe a fogyasztok beregisztralhatnak,"
[English Translation] src/aszf.html,564,"[English Translation] igy ezen keresztul lehetoseguk nyilik arra, hogy online vasarlashoz kapcsolodo"
[English Translation] src/aszf.html,565,"[English Translation] jogvitaikat ezen keresztul rendezzek egy kerelem kitoltesevel, elkerulve a birosagi"
[English Translation] src/aszf.html,566,"[English Translation] eljarast. Igy a fogyasztok tudjak ervenyesiteni jogaikat anelkul, hogy peldaul a tavolsag"
[English Translation] src/aszf.html,567,[English Translation] meggatolna oket ebben.<br><br>
[English Translation] src/aszf.html,569,"[English Translation] Ha On panaszt kivan tenni egy, az interneten vasarolt termekkel vagy szolgaltatassal"
[English Translation] src/aszf.html,570,"[English Translation] kapcsolatban, es nem akar feltetlenul birosaghoz fordulni, igenybe veheti az online"
[English Translation] src/aszf.html,571,"[English Translation] vitarendezes eszkozet. A portalon On es a kereskedo, akivel szemben panasszal elt,"
[English Translation] src/aszf.html,572,[English Translation] kozosen kivalaszthatjak a panasz kezelesevel megbizni kivant vitarendezesi
[English Translation] src/aszf.html,573,[English Translation] testuletet.<br><br>
[English Translation] src/aszf.html,575,[English Translation] Az online vitarendezesi platform itt erheto
[English Translation] src/aszf.html,582,"[English Translation] <p class=""blueHead"">Szerzoi jogok</a>"
[English Translation] src/aszf.html,584,"[English Translation] Az oldal teljes egesze, beleertve annak forraskodjat es az azon talalhato kepeket,"
[English Translation] src/aszf.html,585,"[English Translation] szovegeket stb. <a href=""https://creativecommons.org/licenses/by/4.0/deed.hu"""
[English Translation] src/aszf.html,587,[English Translation] Nevezd meg! 4.0 Nemzetkozi (CC BY 4.0)
[English Translation] src/aszf.html,588,"[English Translation] </a> licenc vedi, ami lehetove teszi az oldal teljes tartalmanak felhasznalasat onkenyes"
[English Translation] src/aszf.html,589,[English Translation] celokra amennyiben a felhasznalo megadja az ehhez szukseges
[English Translation] src/aszf.html,590,[English Translation] kreditet a licencben definialt modon.<br><br>
[English Translation] src/aszf.html,591,[English Translation] Az oldal forraskodja az alabbi linken erheto el: <a
[English Translation] src/aszf.html,597,"[English Translation] <p class=""blueHead"">Reszleges ervenytelenseg, magatartasi kodex</p>"
[English Translation] src/aszf.html,599,"[English Translation] Ha az ASZF valamely pontja jogilag hianyos vagy hatalytalan, attol meg a szerzodes"
[English Translation] src/aszf.html,600,[English Translation] tovabbi pontjai ervenyben maradnak es a hatalytalan vagy hibas resz helyett a vonatkozo
[English Translation] src/aszf.html,603,[English Translation] Az Eladonak nincs a fogyasztokkal szembeni tisztessegtelen kereskedelmi gyakorlat
[English Translation] src/aszf.html,604,[English Translation] tilalmarol szolo torveny szerinti magatartasi kodexe.
[English Translation] src/aszf.html,607,"[English Translation] <p class=""blueHead"">A digitalis adattartalom mukodese, muszaki vedelmi intezkedesek</p>"
[English Translation] src/aszf.html,609,"[English Translation] A weboldalon megjeleno adatokat szolgaltato szerverek elerhetosege evi 99,9% feletti."
[English Translation] src/aszf.html,610,"[English Translation] Rendszeresen mentes keszul a teljes adattartalomrol, igy problema eseten az eredeti"
[English Translation] src/aszf.html,611,[English Translation] adattartalom visszaallithato. A weboldalon megjeleno adatokat MySQL adatbazisban
[English Translation] src/aszf.html,612,"[English Translation] taroljuk. Az erzekeny adatok megfelelo erossegu titkositassal vannak tarolva,"
[English Translation] src/aszf.html,613,[English Translation] kodolasukhoz processzorba epitett hardveres tamogatast hasznalunk.
[English Translation] src/aszf.html,616,"[English Translation] <p class=""blueHead"">A termekek lenyeges tulajdonsagaira vonatkozo tajekoztatas</a>"
[English Translation] src/aszf.html,618,[English Translation] A honlapon a megvasarolhato termekek lenyeges tulajdonsagairol az egyes termekeknel
[English Translation] src/aszf.html,619,[English Translation] szereplo leirasokban adunk tajekoztatast.
[English Translation] src/aszf.html,622,"[English Translation] <p class=""blueHead"">Az adatbeviteli hibak javitasa"
[English Translation] src/aszf.html,625,[English Translation] Onnek a megrendeles soran a megrendeles veglegesitese elott folyamatosan lehetosege van
[English Translation] src/aszf.html,626,[English Translation] az On altal bevitt adatok modositasara (a bongeszoben a vissza gombra kattintva az elozo
[English Translation] src/aszf.html,627,"[English Translation] oldal nyilik meg, igy akkor is javithatoak a bevitt adatok, ha On mar a kovetkezo oldalra"
[English Translation] src/aszf.html,628,"[English Translation] lepett). Felhivjuk a figyelmet, hogy az On felelossege, hogy az On altal megadott adatok"
[English Translation] src/aszf.html,629,"[English Translation] pontosan keruljenek bevitelre, hiszen az On altal megadott adatok alapjan kerul"
[English Translation] src/aszf.html,630,"[English Translation] szamlazasra, illetve szallitasra a termek.<br><br>"
[English Translation] src/aszf.html,631,"[English Translation] On a megrendelesevel tudomasul veszi, hogy az"
[English Translation] src/aszf.html,632,"[English Translation] Elado jogosult az On hibas adatbevitelebol, a pontatlanul megadott adatokbol eredo minden"
[English Translation] src/aszf.html,633,[English Translation] karat es koltseget Onre haritani. Az Elado a pontatlan adatbevitel alapjan torteno
[English Translation] src/aszf.html,634,"[English Translation] teljesitesert felelosseget kizarja. Felhivjuk a figyelmet arra, hogy a rosszul megadott"
[English Translation] src/aszf.html,635,[English Translation] e-mail cim vagy a postafiokhoz tartozo tarhely telitettsege a visszaigazolas
[English Translation] src/aszf.html,636,[English Translation] kezbesitesenek hianyat eredmenyezheti es meggatolhatja a szerzodes letrejottet.
